attendance,endDate,eventID,name,roomNights,rooms,sqft,startDate,subDate,type,isBooked,baselinePrice,cost
1000,43412,12726,Legacy of Excellence Awards,1,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Georgia Ballroom Patio']",37831,43412,43236,AWC,1,,
71500,43071,12770,SEC Football Championship,1,['Stadium'],0,43071,43047,GAM,1,,
71500,43435,12780,SEC Football Championship - GWCC Budget,1,['Stadium'],0,43435,43312,GAM,1,,
64299,42616,12794,Chick-fil-A Kickoff Game - Georgia vs. North Carolina,1,"['Building A Registration Hall', ' Building A-B Registration Hall', ' Building B Registration Hall', ' Building C Registration Storage', ' Exhibit Halls C1-C2 Combined', ' Georgia Ballroom 1-3', ' International Plaza', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302', ' Stadium', ' West Plaza']",1657623,42614,42376,GAM,1,,
60000,43466,12796,Chick-fil-A Peach Bowl - GWCC Budget,1,['Stadium'],0,43465,43448,GAM,1,,
9250,43101,12804,Chick-fil-A Peach Bowl Fanfest,1,"['Building B-C Connector', ' Building C Registration Storage', ' Exhibit Halls C1-C3 Combined', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C212', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302']",2793275,43101,43076,PRTY,1,,
67063,42735,12810,Chick-fil-A Peach Bowl,1,"['Building A-B Registration Hall', ' Building B-C Connector', ' Building C Registration Storage', ' East Plaza', ' Exhibit Halls C1-C4 Combined', ' Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Hall C1 Show Office', ' International Blvd - Park', ' International Plaza', ' Meeting Room 1', ' Meeting Room 2', ' Meeting Room 3', ' Meeting Room 4', ' Meeting Room C103', ' Meeting Room C104', ' Meeting Room C105', ' Meeting Room C105-C106', ' Meeting Room C106', ' Meeting Room C107', ' Meeting Room C108', ' Meeting Room C108-C109', ' Meeting Room C109', ' Meeting Room C110', ' Meeting Room C201', ' Meeting Room C202', ' Meeting Room C202-C203', ' Meeting Room C202-C204', ' Meeting Room C203', ' Meeting Room C203-C204', ' Meeting Room C204', ' Meeting Room C205', ' Meeting Room C206', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C208-C209', ' Meeting Room C208-C210', ' Meeting Room C209', ' Meeting Room C209-C210', ' Meeting Room C210', ' Meeting Room C211', ' Meeting Room C211-C212', ' Meeting Room C211-C213', ' Meeting Room C212', ' Meeting Room C212-C213', ' Meeting Room C213', ' Meeting Room C301', ' Meeting Room C302', ' Room C101 Auditorium', ' Room C102 Auditorium', ' Stadium', ' Thomas Murphy Ballroom 1-4', ' West Plaza']",5166006,42735,42657,GAM,1,,
1800,43239,12893,"Accelerate, Powered by NetVU",7000,"['Exhibit Hall A1', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",1425401,43237,42523,CONV,1,,
1000,42613,12894,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42613,42374,CON,1,,
1000,42620,12895,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42620,42374,CON,1,,
1000,42627,12896,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42627,42374,CON,1,,
1000,42634,12897,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42634,42374,CON,1,,
1000,42648,12898,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42648,42374,CON,1,,
1500,42893,12906,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42893,42374,CON,1,,
1500,42900,12907,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42900,42374,CON,1,,
1500,42907,12908,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42907,42374,CON,1,,
1500,42914,12909,Wednesday WindDown,1,['Southern Company Amphitheater'],0,42914,42374,CON,1,,
30000,42743,12910,Ice Rink & Holiday in Lights,,['Game Plaza'],0,42697,42676,PRK,1,,
1000,42445,12945,2016 IHG Town Hall,,"['Executive Boardroom', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Lounge', ' Social Table', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2']",101610,42445,42423,MEET,1,,
160,42656,12968,Atlanta Maritime Association,1,['Meeting Room B302-B305'],11795,42656,42390,ME,1,,
49622,42798,12985,Monster Jam,1,['Stadium'],0,42798,42383,COMP,1,,
355,42606,12991,International Woodworking Reception,,['Dome Field'],0,42606,42607,REC,1,,
250,42827,12996,Revolution Talent Competition,1,"['Georgia Ballroom 2', ' Georgia Ballroom 3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Galleria', ' Georgia Ballroom Green Room', ' Meeting Room C205', ' Meeting Room C301', ' Meeting Room C302']",88617,42825,42604,COMP,1,,
1500,42714,13007,Jingle Bell Run,1,['Southern Company Amphitheater'],0,42714,42633,CHRTY,1,,
4000,42784,13008,Atlanta Mission 5K Race,1,['Ring Fountain Plaza'],0,42784,42678,CHRTY,1,,
18410,42819,13009,Atlanta Science Festival,1,"['All South Park', ' Reflection Pool Plaza']",0,42819,42751,FEST,1,,
11600,42903,13010,HOT 107.9 Birthday Bash Pre- Concert Block Party,1,['Southern Company Amphitheater'],0,42903,42859,CON,1,,
10000,42567,13033,20th Anniversary 1996 Olympics Celebration,,"['Entire Park', ' Executive Boardroom']",2593,42567,42502,FEST,1,,
2000,42805,13081,5Linx International Training Event,,"['Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Meeting Room C108', ' Meeting Room C202-C204', ' Meeting Room C206', ' Meeting Room C208-C209', ' Meeting Room C210', ' Meeting Room C213']",244728,42803,42562,CONV,1,,
39981,42578,13122,Guns N' Roses: Not In This Lifetime,,"['Stadium', ' Yellow Lot North']",0,42578,42466,CON,1,,
1650,42790,13169,Devnexus,,"['Exhibit Hall A2', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315-A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406-A407', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium']",501901,42788,42429,CONF,1,,
1700,42777,13178,2017 Georgia Entertainment Gala,1,"['Meeting Room A408', ' Meeting Room A411-A412', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",74973,42777,42535,CON,1,,
6000,43007,13212,North American Commercial Vehicle Show,15000,"['Building B Registration Hall', ' Executive Boardroom', ' Exhibit Hall A3', ' Exhibit Halls B1-B5 Combined', ' Exhibit Halls B2-B3 Combined', ' Exhibit Halls B4-B5 Combined', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405', ' Meeting Room B406', ' Meeting Room B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Thomas Murphy Ballroom 2-3']",10004287,43003,42550,CONV,1,,
65200,43037,13229,Walker Stalker Con,1559,"['Building B Registration Hall', ' Exhibit Hall B1', ' Exhibit Hall B2', ' Exhibit Hall B3', ' Exhibit Hall B4', ' Exhibit Halls B2-B4 Combined', ' Georgia Ballroom 1-3', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B411', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Galleria']",3128403,43035,42752,PUB,1,,
880,42774,13249,Allstate Southeast Region,,"['Meeting Room A401', ' Meeting Room A402-A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406-A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411-A412', ' Sidney Marcus Auditorium']",135352,42773,42454,MEET,1,,
80000,42882,13252,DeKalb County School Graduations,,"['Exhibit Hall C1', ' Exhibit Hall C2']",1460000,42877,42607,GRAD,1,,
1650,42939,13253,Insight Global Summer Olympics,,"['All North Park', ' Exhibit Hall C1', ' Exhibit Hall C2']",627000,42937,42907,PRTY,1,,
200,42758,13269,American Library Association-additional meeting rooms,,"['International Conference Room', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B411']",385950,42755,42537,MEET,1,,
42109,42869,13278,Shaky Knees,,"['Entire Park', ' Park Operations Boardroom', ' Yellow Lot North']",0,42867,42822,CON,1,,
46783,42862,13279,Shaky Beats,,"['Entire Park', ' Park Operations Boardroom', ' Yellow Lot North']",0,42860,42822,FEST,1,,
70,42580,13288,Starks Family Reunion,1,['Garden Pavilion North'],0,42580,42480,FAM,1,,
320,42753,13290,Building Owners and Managers Association of Georgia,,"['Georgia Ballroom 1', ' Georgia Ballroom Dressing Room 1', ' Georgia Ballroom Dressing Room 2', ' Georgia Ballroom Dressing Room 3', ' Georgia Ballroom Dressing Room 4', ' Georgia Ballroom Green Room', ' Georgia Ballroom Mezzanine', ' Georgia Ballroom Patio', ' Meeting Room C301']",23519,42753,42445,ME,1,,
5000,42890,13304,The Ultimate Women's Expo,,"['Exhibit Hall C4', ' Hall C4 Show Office', ' Marshalling Yard 1a']",525824,42889,42647,PUB,1,,
250,42841,13308,Resurrection Praise Festival,1,['Southern Company Amphitheater'],0,42841,42804,FEST,1,,
3200,42623,13309,It Works! U,,"['Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria']",53462,42623,42479,MKT,1,,
1500,42687,13338,Battle of the Dancelines,1,"['Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",26199,42687,42501,COMP,1,,
60,42590,13373,American Society for Horticultural Science 5K,1,['International Blvd - Park'],0,42590,42473,CON,1,,
350,42662,13391,Incomm Employee Day,1,['Southern Company Amphitheater'],0,42662,42541,TB,1,,
1400,43223,13400,IFS World Conference 2018,3760,"['Executive Boardroom', ' Exhibit Hall A1', ' Meeting Room A301', ' Meeting Room A302', ' Meeting Room A303', ' Meeting Room A304', ' Meeting Room A305', ' Meeting Room A306', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A309', ' Meeting Room A310', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Meeting Room B411', ' Sidney Marcus Auditorium', ' Sidney Marcus Auditorium Foyer', "" Sidney Marcus Auditorium Interpreter's Booth"", ' Sidney Marcus Auditorium Lounge']",2129329,43221,42720,CONF,1,,
50000,42881,13422,Atlanta Independent School System Graduations,1,"['Building B-C Connector West', ' Exhibit Hall C3', ' Exhibit Hall C4', ' Meeting Room C207', ' Meeting Room C208', ' Meeting Room C209', ' Meeting Room C210', ' Meeting Room C211-C213']",1250304,42878,42627,GRAD,1,,
1500,42686,13425,Center for Black Women's Wellness Expo,,"['Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B318', ' Meeting Room B319']",17424,42686,42467,PUB,1,,
1645,42894,13459,Home Furnishings Manufacturing Solutions Expo,,"['Exhibit Hall A1', ' Meeting Room A302', ' Meeting Room A307', ' Meeting Room A308a', ' Meeting Room A308b', ' Meeting Room A311', ' Meeting Room A312', ' Meeting Room A313', ' Meeting Room A314', ' Meeting Room A315', ' Meeting Room A316']",947194,42893,42550,CONV,1,,
400,42627,13462,Torch Relay for Children's Miracle Network - Atlanta Market,1,['International Plaza'],283170,42627,42537,CHRTY,1,,
1800,42581,13468,Insight Global Reception,,"['All North Park', ' Exhibit Hall C1']",309000,42580,42468,PRTY,1,,
9515,43044,13513,The Ultimate Women's Expo,1,"['Exhibit Hall C2', ' Hall C2 Show Office', ' Marshalling Yard 3a']",590892,43043,42894,PUB,1,,
600,42775,13519,Atlanta ACG Capital Connection,250,"['Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405-B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Thomas Murphy Ballroom 1-4', ' Thomas Murphy Ballroom Dressing Room 1', ' Thomas Murphy Ballroom Dressing Room 2', ' Thomas Murphy Ballroom Dressing Room 3', ' Thomas Murphy Ballroom Dressing Room 4', ' Thomas Murphy Ballroom Dressing Room 5', ' Thomas Murphy Ballroom Dressing Room 6', ' Thomas Murphy Ballroom Dressing Room 7', ' Thomas Murphy Ballroom Dressing Room 8', ' Thomas Murphy Ballroom Galleria']",213210,42774,42551,CONF,1,,
100,42632,13523,ISPE 5K  Atlanta,1,['International Blvd - Park'],0,42632,42513,SPORT,1,,
3500,42866,13552,Sage Summit 2017,,"['Building A-B Registration Hall', ' Exhibit Hall B1', ' Exhibit Hall B2', ' Exhibit Hall B3', ' Exhibit Hall B4', ' International Plaza', ' Meeting Room B201', ' Meeting Room B202', ' Meeting Room B203', ' Meeting Room B204', ' Meeting Room B205', ' Meeting Room B206', ' Meeting Room B207', ' Meeting Room B208', ' Meeting Room B209', ' Meeting Room B210', ' Meeting Room B211', ' Meeting Room B212', ' Meeting Room B213', ' Meeting Room B214', ' Meeting Room B215', ' Meeting Room B216', ' Meeting Room B217', ' Meeting Room B218', ' Meeting Room B301', ' Meeting Room B302', ' Meeting Room B303', ' Meeting Room B304', ' Meeting Room B305', ' Meeting Room B306', ' Meeting Room B307', ' Meeting Room B308', ' Meeting Room B309', ' Meeting Room B310', ' Meeting Room B311', ' Meeting Room B312', ' Meeting Room B313', ' Meeting Room B314', ' Meeting Room B315', ' Meeting Room B316', ' Meeting Room B317', ' Meeting Room B318', ' Meeting Room B319', ' Meeting Room B401', ' Meeting Room B402', ' Meeting Room B403', ' Meeting Room B404', ' Meeting Room B405', ' Meeting Room B406', ' Meeting Room B407', ' Meeting Room B408', ' Meeting Room B409', ' Meeting Room B411', ' Thomas Murphy Ballroom 1-4']",6961649,42864,42514,CONV,1,,
1500,42938,13576,The Big Event 2017,,"['Executive Boardroom', ' Meeting Room A401', ' Meeting Room A402', ' Meeting Room A403', ' Meeting Room A404', ' Meeting Room A405', ' Meeting Room A406', ' Meeting Room A407', ' Meeting Room A408', ' Meeting Room A409', ' Meeting Room A410', ' Meeting Room A411', ' Meeting Room A412', ' Sidney Marcus Auditorium']",308013,42935,42654,MEET,1,,
43799,42639,13603,Beyonce's Formation World Tour,,"['Stadium', ' Yellow Lot North']",0,42639,42495,CON,1,,
50,42523,13618,Music @ Noon,1,['Southern Company Amphitheater'],0,42523,42478,CON,1,,
